store_key,item_key,policy_key,service_level,z_value,safety_stock,reorder_point,avg_inventory,holding_cost
1,2,2,0.97,1.8807936081512509,36.293430897382,449.9838418562861,450.84510577140065,21221.27912865983
1,2,1,0.98,2.0537489106318225,57.37763443998123,471.0680453988854,471.9293093139999,22213.712589409977
1,2,2,0.98,2.0537489106318225,39.63092699036619,453.3213379492703,454.1826018643849,21378.375069756596
1,2,1,0.99,2.3263478740408408,64.99350393124664,478.68391489015073,479.5451788052653,22572.19156636384
1,2,2,0.99,2.3263478740408408,44.891233915222315,458.5816448741264,459.44290878924096,21625.97771670957
1,3,1,0.9,1.2815515655446004,29.09981417777545,289.1162525339398,211.14692160711806,32392.4715375912
1,3,2,0.9,1.2815515655446004,20.090247579340314,280.1066859355047,202.13735500868293,31010.295906592066
1,3,1,0.91,1.3407550336902165,30.44412990258607,290.4605682587504,212.4912373319287,32598.705701565847
1,3,2,0.91,1.3407550336902165,21.01835095385851,281.03478931002286,203.06545838320113,31152.678101483652
1,3,1,0.92,1.4050715603096329,31.904546341147107,291.9209846973115,213.9516537704897,32822.75110823837
1,3,2,0.92,1.4050715603096329,22.02660920734377,282.04304756350814,204.07371663668638,31307.357016667334
1,3,1,0.93,1.475791028179171,33.51035248198718,293.52679083815156,215.5574599113298,33069.10103991693
1,3,2,0.93,1.475791028179171,23.135243191630206,283.15168154779457,205.1823506209728,31477.434773464684
1,3,1,0.94,1.5547735945968535,35.30378636934048,295.32022472550483,217.3508937986831,33344.23531944357
1,3,2,0.94,1.5547735945968535,24.373413669076907,284.3898520252413,206.42052109841953,31667.384982750737
1,3,1,0.95,1.6448536269514722,37.34920714921637,297.3656455053807,219.396314578559,33658.02741212589
1,3,2,0.95,1.6448536269514722,25.785553609922932,285.8019919660873,207.83266103926556,31884.02419535581
1,3,1,0.96,1.7506860712521692,39.752313310474364,299.76875166663876,221.79942073981698,34026.6927345368
1,3,2,0.96,1.7506860712521692,27.444636291488074,287.4610746476524,209.4917437208307,32138.54738770008
1,3,1,0.97,1.8807936081512509,42.70662685405965,302.72306521022404,224.75373428340225,34479.919883885304
1,3,2,0.97,1.8807936081512509,29.484267546692326,289.5007059028567,211.53137497603495,32451.451297823474
1,3,1,0.98,2.0537489106318225,46.633871998586315,306.6503103547507,228.68097942792895,35082.40641599744
1,3,2,0.98,2.0537489106318225,32.19560194822129,292.21204030438565,214.2427093775639,32867.402531030835
1,3,1,0.99,2.3263478740408408,52.82369642198801,312.8401347781524,234.87080385133063,36031.99976044034
1,3,2,0.99,2.3263478740408408,36.46900054723233,296.4854389033967,218.51610797657494,33522.99315690232
1,4,1,0.9,1.2815515655446004,22.234798921588272,177.2895934421362,114.42238384499785,40820.41428147067
1,4,2,0.9,1.2815515655446004,14.68770271748248,169.7424972380304,106.87528764089207,38127.97261646353
1,4,1,0.91,1.3407550336902165,23.26197351609554,178.31676803664348,115.44955843950513,41186.86087241033
1,4,2,0.91,1.3407550336902165,15.366226284809423,170.42102080535736,107.55381120821902,38370.03725615455
1,4,1,0.92,1.4050715603096329,24.377859193399512,179.43265371394745,116.5654441168091,41584.955319559886
1,4,2,0.92,1.4050715603096329,16.103349977842875,171.1581444983908,108.29093490125246,38633.00760789162
1,4,1,0.93,1.475791028179171,25.60483529814384,180.65962981869177,117.79242022155343,42022.68149887963
1,4,2,0.93,1.475791028179171,16.91385698226835,171.9686515028163,109.10144190567794,38922.15760273442
1,4,1,0.94,1.5547735945968535,26.9751753841956,182.02996990474355,119.1627603076052,42511.55306525877
1,4,2,0.94,1.5547735945968535,17.81906632896659,172.87386084951453,110.00665125237617,39245.09284758771
1,4,1,0.95,1.6448536269514722,28.538055458712126,183.59284997926008,120.72564038212171,43069.113657602684
1,4,2,0.95,1.6448536269514722,18.851462349210692,173.90625686975864,111.03904727262028,39613.40219260183
1,4,1,0.96,1.7506860712521692,30.37423839638908,185.42903291693702,122.56182331979866,43724.175592984815
1,4,2,0.96,1.7506860712521692,20.06439479886409,175.11918931941204,112.25197972227367,40046.11826988058
1,4,1,0.97,1.8807936081512509,32.631591903584756,187.6863864241327,124.81917682699435,44529.49097138389
1,4,2,0.97,1.8807936081512509,21.555541058332405,176.61033557888035,113.743125981742,40578.08768023842
1,4,1,0.98,2.0537489106318225,35.6323501067428,190.68714462729073,127.81993503015238,45600.01746187692
1,4,2,0.98,2.0537489106318225,23.537760217159136,178.59255473770708,115.72534514056872,41285.248329588176
1,4,1,0.99,2.3263478740408408,40.36191643914175,195.41671095968968,132.54950136255133,47287.29971009291
1,4,2,0.99,2.3263478740408408,26.66198295098576,181.7167774715337,118.84956787439535,42399.82103832629
1,5,1,0.9,1.2815515655446004,21.006460914140824,151.64755680455178,92.48373002817456,46241.86501408728
1,5,2,0.9,1.2815515655446004,14.534874090795205,145.17596998120615,86.01214320482893,43006.071602414464
1,5,1,0.91,1.3407550336902165,21.976890331902077,152.61798622231302,93.4541594459358,46727.0797229679
1,5,2,0.91,1.3407550336902165,15.206337478122313,145.84743336853327,86.68360659215604,43341.80329607802
1,5,1,0.92,1.4050715603096329,23.031130082286158,153.6722259726971,94.50839919631989,47254.19959815994
1,5,2,0.92,1.4050715603096329,15.9357912445599,146.57688713497086,87.41306035859363,43706.53017929681
1,5,1,0.93,1.475791028179171,24.190323186653355,154.8314190770643,95.66759230068709,47833.79615034354
1,5,2,0.93,1.475791028179171,16.73786475364649,147.37896064405743,88.21513386768022,44107.56693384011
1,5,1,0.94,1.5547735945968535,25.48496028043781,156.12605617084876,96.96222939447154,48481.11469723577
1,5,2,0.94,1.5547735945968535,17.633655207276064,148.27475109768702,89.1109243213098,44555.4621606549
1,5,1,0.95,1.6448536269514722,26.961500694164915,157.60259658457588,98.43876980819864,49219.38490409932
1,5,2,0.95,1.6448536269514722,18.655308930443066,149.296404820854,90.1325780444768,45066.2890222384
1,5,1,0.96,1.7506860712521692,28.69624564272719,159.33734153313816,100.17351475676092,50086.75737838046
1,5,2,0.96,1.7506860712521692,19.855620563614092,150.49671645402503,91.33288967764783,45666.44483882391
1,5,1,0.97,1.8807936081512509,30.828894037053995,161.46998992746495,102.30616315108773,51153.08157554387
1,5,2,0.97,1.8807936081512509,21.33125113356936,151.97234702398032,92.8085202476031,46404.26012380155
1,5,1,0.98,2.0537489106318225,33.663878519248904,164.30497440965985,105.14114763328263,52570.573816641314
1,5,2,0.98,2.0537489106318225,23.292844886390554,153.9339407768015,94.77011400042429,47385.057000212146
1,5,1,0.99,2.3263478740408408,38.13216494957558,168.77326083998653,109.60943406360931,54804.717031804656
1,5,2,0.99,2.3263478740408408,26.384559427543348,157.0256553179543,97.86182854157708,48930.91427078854
1,6,1,0.9,1.2815515655446004,37.89619836102971,452.10441753911186,419.13181455444516,23356.53949786101
1,6,2,0.9,1.2815515655446004,27.07680059990922,441.2850197779914,408.3124167933247,22753.617738224813
1,6,1,0.91,1.3407550336902165,39.64687810956855,453.8550972876507,420.882494302984,23454.097877528086
1,6,2,0.91,1.3407550336902165,28.32765974978721,442.53587892786936,409.56327594320265,22823.32311521091
1,6,1,0.92,1.4050715603096329,41.54875386407717,455.75697304215936,422.78437005749265,23560.081805823836
1,6,2,0.92,1.4050715603096329,29.686548313754308,443.8947674918365,410.9221645071698,22899.048539326544
1,6,1,0.93,1.475791028179171,43.639968181490616,457.84818735957276,424.8755843749061,23676.61681487602
1,6,2,0.93,1.475791028179171,31.180719115396183,445.38893829347836,412.41633530881165,22982.31270141884
1,6,1,0.94,1.5547735945968535,45.975526956104375,460.18374613418655,427.21114314951984,23806.768163150144
1,6,2,0.94,1.5547735945968535,32.84947381810053,447.0576929961827,414.085090011516,23075.30572598174
1,6,1,0.95,1.6448536269514722,48.63924402083907,462.8474631989212,429.87486021425457,23955.20646029955
1,6,2,0.95,1.6448536269514722,34.75269733221866,448.9609165103008,415.9883135256341,23181.364759529486
1,6,1,0.96,1.7506860712521692,51.76876873922018,465.9769879173024,433.0043849326356,24129.60235475605
1,6,2,0.96,1.7506860712521692,36.98874000765578,451.19695918573797,418.22435620107126,23305.9704736609
1,6,1,0.97,1.8807936081512509,55.61612155681619,469.8243407348984,436.8517377502317,24343.99993786941
1,6,2,0.97,1.8807936081512509,39.737670232453006,453.9458894105352,420.9732864258685,23459.157359367946
1,6,1,0.98,2.0537489106318225,60.73050682746298,474.93872600554516,441.96612302087846,24629.00417146147
1,6,2,0.98,2.0537489106318225,43.3918940373089,457.60011321539105,424.6275102307244,23662.79263511735
1,6,1,0.99,2.3263478740408408,68.79141102211335,482.9996302001955,450.02702721552885,25078.20611861256
1,6,2,0.99,2.3263478740408408,49.15140303750376,463.35962221558594,430.38701923091924,23983.747033662206
1,7,1,0.9,1.2815515655446004,40.31435948824792,450.01572935126165,435.81202623847474,22320.54873582972
1,7,2,0.9,1.2815515655446004,27.269329963974155,436.97069982698787,422.76699671420096,21652.434503714518
1,7,1,0.91,1.3407550336902165,42.176750329118335,451.8781201921321,437.6744170793452,22415.932945135744
1,7,2,0.91,1.3407550336902165,28.529083337369137,438.23045320038284,424.02675008759593,21716.954032486312
1,7,1,0.92,1.4050715603096329,44.199985011890355,453.9013548749041,439.6976517621172,22519.554932648593
1,7,2,0.92,1.4050715603096329,29.89763426709804,439.5990041301118,425.39530101732487,21787.04573690331
1,7,1,0.93,1.475791028179171,46.424639974797465,456.1260098378112,441.92230672502427,22633.492861228842
1,7,2,0.93,1.475791028179171,31.402429357720553,441.1037992207343,426.9000961079474,21864.11532226463
1,7,1,0.94,1.5547735945968535,48.90923104508636,458.6106009081001,444.40689779531317,22760.74367748476
1,7,2,0.94,1.5547735945968535,33.08304972677298,442.7844195897867,428.5807164769998,21950.18997508602
1,7,1,0.95,1.6448536269514722,51.74292022677283,461.44429008978653,447.2405869769996,22905.873902614014
1,7,2,0.95,1.6448536269514722,34.99980609576052,444.70117595877423,430.4974728459873,22048.358569280088
1,7,1,0.96,1.7506860712521692,55.07214030637625,464.77351016938997,450.56980705660305,23076.383238210983
1,7,2,0.96,1.7506860712521692,37.2517481339283,446.953117996942,432.7494148841551,22163.694032706888
1,7,1,0.97,1.8807936081512509,59.1649931854183,468.86636304843205,454.66265993564514,23286.002791264003
1,7,2,0.97,1.8807936081512509,40.02022460408367,449.7215944670974,435.5178913543105,22305.484323602366
1,7,1,0.98,2.0537489106318225,64.60572801580913,474.30709787882284,460.10339476603593,23564.655466337295
1,7,2,0.98,2.0537489106318225,43.70043173672247,453.4018015997362,439.1980984869493,22493.969812107596
1,7,1,0.99,2.3263478740408408,73.18099950894239,482.8823693719561,468.6786662591692,24003.84657112961
1,7,2,0.99,2.3263478740408408,49.50089367746296,459.2022635404767,444.99856042768977,22791.04627086456
1,8,1,0.9,1.2815515655446004,53.37317375453558,597.2060504668644,842.0028563249663,14396.564837444272
1,8,2,0.9,1.2815515655446004,32.346334193876345,576.1792109062052,820.976016764307,14037.04793463612
1,8,1,0.91,1.3407550336902165,55.83883887263348,599.6717155849623,844.4685214430641,14438.72277963351
1,8,2,0.91,1.3407550336902165,33.84062846775585,577.6735051800847,822.4703110381865,14062.597378130913
1,8,1,0.92,1.4050715603096329,58.5174491157473,602.3503258280762,847.147131686178,14484.52165757027
1,8,2,0.92,1.4050715603096329,35.463976228512486,579.2968529408413,824.0936587989431,14090.35337814433
1,8,1,0.93,1.475791028179171,61.46272463013923,605.295601342468,850.0924072005698,14534.879978315343
1,8,2,0.93,1.475791028179171,37.24893408992253,581.0818108022513,825.8786166603531,14120.872587658718
1,8,1,0.94,1.5547735945968535,64.75213596116023,608.585012673489,853.3818185315909,14591.122333253139
1,8,2,0.94,1.5547735945968535,39.24245238253272,583.0753290948616,827.8721349529634,14154.957763425768
1,8,1,0.95,1.6448536269514722,68.50372688261811,612.336603594947,857.1334094530488,14655.267034828228
1,8,2,0.95,1.6448536269514722,41.516070478812345,585.3489471911412,830.145753049243,14193.832085635957
1,8,1,0.96,1.7506860712521692,72.9113633682619,616.7442400805908,861.5410459386926,14730.628803459766
1,8,2,0.96,1.7506860712521692,44.18727911679673,588.0201558291255,832.8169616872274,14239.504410928213
1,8,1,0.97,1.8807936081512509,78.32999213076381,622.1628688430926,866.9596747011944,14823.276518041022
1,8,2,0.97,1.8807936081512509,47.47119057446123,591.3040672867901,836.1008731448919,14295.65272903136
1,8,1,0.98,2.0537489106318225,85.53311501653003,629.3659917288588,874.1627975869607,14946.435513141852
1,8,2,0.98,2.0537489106318225,51.83657872196208,595.6694554342909,840.4662612923927,14370.292135577329
1,8,1,0.99,2.3263478740408408,96.88612821592709,640.7190049282559,885.5158107863577,15140.549332825143
1,8,2,0.99,2.3263478740408408,58.716970747065886,602.5498474593946,847.3466533174965,14487.933078422553
1,9,1,0.9,1.2815515655446004,39.610054705452065,401.864849226,381.4077815942459,23125.516613622316
1,9,2,0.9,1.2815515655446004,26.4309232468684,388.68571776741635,368.22865013566224,22326.439515025475
1,9,1,0.91,1.3407550336902165,41.439908981353796,403.6947035019017,383.23763587014764,23236.464338078793
1,9,2,0.91,1.3407550336902165,27.651944986902897,389.9067395074508,369.4496718756967,22400.472505167243
1,9,1,0.92,1.4050715603096329,43.42779710568155,405.6825916262295,385.22552399447534,23356.99397083303
1,9,2,0.92,1.4050715603096329,28.97841925784693,391.2332137783949,370.77614614664077,22480.899293163126
1,9,1,0.93,1.475791028179171,45.6135866332863,407.8683811538342,387.41131352208015,23489.522761470766
1,9,2,0.93,1.475791028179171,30.436948807163056,392.691743327711,372.23467569595687,22569.33285679726
1,9,1,0.94,1.5547735945968535,48.054771101155865,410.30956562170377,389.8524979899497,23637.53665812663
1,9,2,0.94,1.5547735945968535,32.065897814719634,394.32069233526755,373.86362470351344,22668.099293023428
1,9,1,0.95,1.6448536269514722,50.83895482451551,413.09374934506343,392.6366817133093,23806.347285641372
1,9,2,0.95,1.6448536269514722,33.92372272419066,396.1785172447386,375.7214496129845,22780.742932934478
1,9,1,0.96,1.7506860712521692,54.11001236216589,416.3648068827138,395.9077392509597,24004.67804626419
1,9,2,0.96,1.7506860712521692,36.106427882177414,398.36122240272533,377.9041547709712,22913.084712073527
1,9,1,0.97,1.8807936081512509,58.13136178947061,420.3861563100185,399.9290886782644,24248.50050474053
1,9,2,0.97,1.8807936081512509,38.78978640950859,401.0445809300565,380.5875132983024,23075.78210630267
1,9,1,0.98,2.0537489106318225,63.47704523837826,425.7318397589262,405.27477212717207,24572.6199836147
1,9,2,0.98,2.0537489106318225,42.3568440667323,404.61163858728025,384.15457095552614,23292.059946175465
1,9,1,0.99,2.3263478740408408,71.9025039897725,434.1572985103204,413.70023087856634,25083.472398629237
1,9,2,0.99,2.3263478740408408,47.978968429693715,410.23376295024167,389.77669531848755,23632.94059055054
1,10,1,0.9,1.2815515655446004,52.234942802091176,572.1527510212693,791.4609322175202,14724.339182974745
1,10,2,0.9,1.2815515655446004,33.031325108134574,552.9491333273127,772.2573145235635,14367.075079396376
1,10,1,0.91,1.3407550336902165,54.6480253930812,574.5658336122593,793.8740148085102,14769.232171497522
1,10,2,0.91,1.3407550336902165,34.55726370976697,554.4750719289451,773.783253125196,14395.463641141145
1,10,1,0.92,1.4050715603096329,57.26951186270033,577.1873200818785,796.4955012781294,14818.002305778318
1,10,2,0.92,1.4050715603096329,36.2149887344242,556.1327969536023,775.4409781498532,14426.30395749987
1,10,1,0.93,1.475791028179171,60.15197672675741,580.0697849459356,799.3779661421864,14871.627682109236
1,10,2,0.93,1.475791028179171,38.03774623983938,557.9555544590175,777.2637356552684,14460.214538130613
1,10,1,0.94,1.5547735945968535,63.371238401520216,583.2890466206984,802.5972278169493,14931.518826306523
1,10,2,0.94,1.5547735945968535,40.073480812961016,559.9912890321392,779.2994702283901,14498.087344128968
1,10,1,0.95,1.6448536269514722,67.04282327111108,586.9606314902892,806.2688126865401,14999.82499122039
1,10,2,0.95,1.6448536269514722,42.39524679917184,562.3130550183499,781.6212362146008,14541.281478536433
1,10,1,0.96,1.7506860712521692,71.35646294295931,591.2742711621374,810.5824523583883,15080.075943675456
1,10,2,0.96,1.7506860712521692,45.12302301096971,565.0408312301479,784.3490124263988,14592.029027180723
1,10,1,0.97,1.8807936081512509,76.65953457172864,596.5773427909068,815.8855239871576,15178.73428825708
1,10,2,0.97,1.8807936081512509,48.476477109795525,568.3942853289736,787.7024665252245,14654.416687235276
1,10,1,0.98,2.0537489106318225,83.70904438099791,603.6268526001761,822.935033796427,15309.883368748728
1,10,2,0.98,2.0537489106318225,52.93431008273858,572.8521183019167,792.1602994981675,14737.350211863908
1,10,1,0.99,2.3263478740408408,94.81994435912593,614.737752578304,834.0459337745549,15516.59055194182
1,10,2,0.99,2.3263478740408408,59.960406594647054,579.8782148138253,799.1863960100761,14868.063711371455
1,11,1,0.9,1.2815515655446004,43.05603188594862,539.8067168174555,735.7725969412571,14893.508907284928
1,11,2,0.9,1.2815515655446004,30.33651020408303,527.0871951355899,723.0530752593916,14636.040349400604
1,11,1,0.91,1.3407550336902165,45.045078976030524,541.7957639075374,737.761644031339,14933.771198482364
1,11,2,0.91,1.3407550336902165,31.73795721862697,528.4886421501338,724.4545222739355,14664.408439869003
1,11,1,0.92,1.4050715603096329,47.20590847003709,543.956593401544,739.9224735253456,14977.510709100046
1,11,2,0.92,1.4050715603096329,33.260439043423425,530.0111239749303,725.9770040987319,14695.226516966532
1,11,1,0.93,1.475791028179171,49.5818563018781,546.332541233385,742.2984213571866,15025.604645112173
1,11,2,0.93,1.475791028179171,34.934489402637716,531.6851743341446,727.6510544579462,14729.112644337747
1,11,1,0.94,1.5547735945968535,52.2354178046247,548.9861027361316,744.9519828599332,15079.318037050769
1,11,2,0.94,1.5547735945968535,36.80414139050484,533.5548263220118,729.5207064458133,14766.958139876153
1,11,1,0.95,1.6448536269514722,55.26181865311461,552.0125035846215,747.978383708423,15140.578443025901
1,11,2,0.95,1.6448536269514722,38.936489314834155,535.6871742463411,731.6530543701426,14810.121126560427
1,11,1,0.96,1.7506860712521692,58.81745013833096,555.5681350698378,751.5340151936394,15212.55153554965
1,11,2,0.96,1.7506860712521692,41.441723682900175,538.1924086144071,734.1582887382086,14860.83208063882
1,11,1,0.97,1.8807936081512509,63.18864705926683,559.9393319907738,755.9052121145753,15301.033303623233
1,11,2,0.97,1.8807936081512509,44.52159087426816,541.272275805775,737.2381559295767,14923.174752326491
1,11,1,0.98,2.0537489106318225,68.99939179920466,565.7500767307115,761.7159568545131,15418.654398649056
1,11,2,0.98,2.0537489106318225,48.61573771909096,545.3664226505979,741.3323027743994,15006.048472759394
1,11,1,0.99,2.3263478740408408,78.15784470595722,574.9085296374641,770.8744097612657,15604.039802387542
1,11,2,0.99,2.3263478740408408,55.068619879603865,551.8193048111108,747.7851849349123,15136.667713452496
1,12,1,0.9,1.2815515655446004,36.068646981739604,531.5919346529724,699.3487683734072,15402.45727465592
1,12,2,0.9,1.2815515655446004,24.179824164738843,519.7031118359718,687.4599455564065,15140.617840934297
1,12,1,0.91,1.3407550336902165,37.73489986617306,533.2581875374059,701.0150212578407,15439.154828182684
1,12,2,0.91,1.3407550336902165,25.296852529567367,520.8201402008002,688.576973921235,15165.21927364128
1,12,1,0.92,1.4050715603096329,39.54505730040909,535.068344971642,702.8251786920767,15479.0217355143
1,12,2,0.92,1.4050715603096329,26.510352123618706,522.0336397948516,689.7904735152864,15191.94538870067
1,12,1,0.93,1.475791028179171,41.53542240931433,537.0587100805473,704.815543800982,15522.85753667283
1,12,2,0.93,1.475791028179171,27.844659961152086,523.3679476323849,691.1247813528197,15221.332184514502
1,12,1,0.94,1.5547735945968535,43.75834841746179,539.2816360886947,707.0384698091294,15571.815259076267
1,12,2,0.94,1.5547735945968535,29.33487277771386,524.8581604489467,692.6149941693815,15254.152631586458
1,12,1,0.95,1.6448536269514722,46.29360721972599,541.8168948909589,709.5737286113937,15627.651798937335
1,12,2,0.95,1.6448536269514722,31.03446833176639,526.5577560029992,694.314589723434,15291.58452406891
1,12,1,0.96,1.7506860712521692,49.272210012875654,544.7954976841086,712.5523314045433,15693.252546853662
1,12,2,0.96,1.7506860712521692,33.031274361984856,528.5545620332177,696.3113957536525,15335.562180078443
1,12,1,0.97,1.8807936081512509,52.934023508520994,548.4573111797539,716.2141449001887,15773.900327281755
1,12,2,0.97,1.8807936081512509,35.48609354313124,531.0093812143641,698.7662149347989,15389.62711772401
1,12,1,0.98,2.0537489106318225,57.801766575996204,553.3250542472291,721.0818879676639,15881.10750059983
1,12,2,0.98,2.0537489106318225,38.74934795659082,534.2726356278237,702.0294693482584,15461.497032926045
1,12,1,0.99,2.3263478740408408,65.47393213151155,560.9972198027444,728.7540535231792,16050.0792747945
1,12,2,0.99,2.3263478740408408,43.8926408056141,539.415928476847,707.1727621972817,15574.772914632933
1,13,1,0.9,1.2815515655446004,51.472721463516415,646.3384748881739,1159.747730316532,10982.811006097558
1,13,2,0.9,1.2815515655446004,34.91661216707551,629.782365591733,1143.1916210200911,10826.024651060265
1,13,1,0.91,1.3407550336902165,53.850591935110344,648.7163453597677,1162.125600788126,11005.329439463552
1,13,2,0.91,1.3407550336902165,36.52964483135838,631.3953982560158,1144.804653684374,10841.300070391022
1,13,1,0.92,1.4050715603096329,56.43382521981647,651.299578644474,1164.7088340728321,11029.792658669721
1,13,2,0.92,1.4050715603096329,38.281985725225745,633.1477391498831,1146.5569945782413,10857.894738655947
1,13,1,0.93,1.475791028179171,59.2742286569969,654.1399820816544,1167.5492375100125,11056.69127921982
1,13,2,0.93,1.475791028179171,40.208778449491426,635.0745318741489,1148.483787302507,10876.141465754741
1,13,1,0.94,1.5547735945968535,62.446514307448595,657.3122677321061,1170.7215231604641,11086.732824329596
1,13,2,0.94,1.5547735945968535,42.360704063498666,637.2264574881561,1150.6357129165142,10896.52020131939
1,13,1,0.95,1.6448536269514722,66.0645227742741,660.9302761989316,1174.3395316272897,11120.995364510434
1,13,2,0.95,1.6448536269514722,44.814986542867516,639.6807399675249,1153.089995395883,10919.762256399013
1,13,1,0.96,1.7506860712521692,70.31521706840338,665.1809704930608,1178.590225921419,11161.24943947584
1,13,2,0.96,1.7506860712521692,47.69845257864168,642.5642060032991,1155.9734614316574,10947.068679757796
1,13,1,0.97,1.8807936081512509,75.54090535685295,670.4066587815104,1183.8159142098687,11210.736707567457
1,13,2,0.97,1.8807936081512509,51.24330752483198,646.1090609494894,1159.5183163778477,10980.638456098219
1,13,1,0.98,2.0537489106318225,82.48754749718505,677.3533009218424,1190.7625563502006,11276.521408636401
1,13,2,0.98,2.0537489106318225,55.95557457776718,650.8213280024246,1164.2305834307829,11025.263625089514
1,13,1,0.99,2.3263478740408408,93.4363152971237,688.3020687217811,1201.7113241501393,11380.20623970182
1,13,2,0.99,2.3263478740408408,63.38269069108151,658.248444115739,1171.657699544097,11095.598414682601
1,14,1,0.9,1.2815515655446004,42.56138733635506,456.3668667884098,513.1213882560534,18750.481769652702
1,14,2,0.9,1.2815515655446004,23.985797345943503,437.7912767979983,494.54579826564185,18071.692560223084
1,14,1,0.91,1.3407550336902165,44.52758347480723,458.333062926862,515.0875843945056,18822.330508944025
1,14,2,0.91,1.3407550336902165,25.093862309770625,438.8993417618254,495.6538632294689,18112.183470131255
1,14,1,0.92,1.4050715603096329,46.66358851367954,460.4690679657343,517.2235894333778,18900.384405074492
1,14,2,0.92,1.4050715603096329,26.297624386119644,440.10310383817443,496.857625305818,18156.1713439252
1,14,1,0.93,1.475791028179171,49.012240526708176,462.81771997876297,519.5722414464065,18986.208846934584
1,14,2,0.93,1.475791028179171,27.621225301086238,441.426704753141,498.18122622078454,18204.538368559908
1,14,1,0.94,1.5547735945968535,51.6353168761127,465.4407963281675,522.195317795811,19082.061302894526
1,14,2,0.94,1.5547735945968535,29.09948016252991,442.9049596145847,499.65948108222824,18258.556757706785
1,14,1,0.95,1.6448536269514722,54.62694924689996,468.43242869895477,525.1869501665983,19191.381532987838
1,14,2,0.95,1.6448536269514722,30.78543760588549,444.59091705794026,501.3454385255838,18320.165014601884
1,14,1,0.96,1.7506860712521692,58.14173224567928,471.9472116977341,528.7017331653776,19319.81873332923
